               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 165,            0.035322,            0.012204,           0.0089218,             0.67795,             0.61132,             0.62045,             0.24574,            0.042709,           0.0096329,             0.01145,            0.001882,            0.001882,            0.001882
                 166,            0.041015,            0.011746,            0.012304,             0.71457,             0.61279,             0.63029,              0.2378,            0.042299,           0.0094699,            0.011137,           0.0018325,           0.0018325,           0.0018325
                 167,            0.034989,            0.011618,           0.0084053,             0.66248,             0.64535,             0.63685,             0.25018,             0.04321,           0.0094994,            0.010789,            0.001783,            0.001783,            0.001783
                 168,            0.036868,             0.01205,           0.0098008,             0.69924,             0.64301,             0.63733,             0.25109,            0.043894,           0.0096629,            0.011019,           0.0017335,           0.0017335,           0.0017335
                 169,            0.037354,            0.011405,           0.0098505,             0.69204,             0.61443,             0.63858,             0.25099,            0.043086,            0.009598,             0.01075,            0.001684,            0.001684,            0.001684
                 170,            0.033126,            0.011926,           0.0089159,             0.66948,             0.58204,             0.59176,             0.21573,             0.04564,           0.0093977,            0.010479,           0.0016345,           0.0016345,           0.0016345
                 171,            0.039806,            0.011218,            0.010211,             0.70318,             0.62644,             0.63806,             0.24358,            0.043918,            0.009433,            0.010253,            0.001585,            0.001585,            0.001585
                 172,            0.039351,            0.012002,            0.010639,             0.74055,             0.59436,             0.63598,             0.25501,            0.043116,           0.0094786,            0.010642,           0.0015355,           0.0015355,           0.0015355
                 173,            0.036241,            0.011831,           0.0086798,             0.68407,             0.61032,             0.63373,             0.25433,            0.042117,           0.0096496,            0.010325,            0.001486,            0.001486,            0.001486
                 174,            0.035204,            0.011949,           0.0085875,             0.73081,             0.61471,             0.64298,             0.26144,            0.041849,           0.0095436,            0.010464,           0.0014365,           0.0014365,           0.0014365
                 175,            0.034978,            0.011517,           0.0098148,             0.70545,              0.6175,             0.63997,             0.25079,            0.042451,           0.0095574,            0.010582,            0.001387,            0.001387,            0.001387
                 176,            0.036056,            0.011851,           0.0087616,             0.69847,             0.61124,             0.62635,             0.24199,            0.043393,           0.0095721,            0.010864,           0.0013375,           0.0013375,           0.0013375
                 177,            0.036344,            0.011674,           0.0097776,             0.68311,             0.62831,             0.62972,             0.24672,            0.043171,            0.009568,            0.011191,            0.001288,            0.001288,            0.001288
                 178,            0.037389,            0.011687,            0.010154,             0.68086,             0.66935,             0.64896,             0.25575,            0.043072,           0.0093839,            0.010945,           0.0012385,           0.0012385,           0.0012385
                 179,            0.037664,            0.011474,            0.010074,              0.6726,             0.66574,             0.65339,             0.25192,            0.043067,           0.0094169,            0.010894,            0.001189,            0.001189,            0.001189
                 180,            0.037094,            0.011498,           0.0096794,             0.68167,             0.67502,             0.65202,             0.25055,            0.042565,           0.0093645,            0.010662,           0.0011395,           0.0011395,           0.0011395
                 181,             0.03392,            0.011398,           0.0083734,              0.7065,             0.63922,              0.6489,             0.24971,            0.042252,           0.0093958,            0.010392,             0.00109,             0.00109,             0.00109
                 182,            0.032507,            0.010922,           0.0088956,             0.76047,             0.63777,             0.64855,             0.25246,            0.042303,           0.0093521,            0.010427,           0.0010405,           0.0010405,           0.0010405
                 183,             0.03293,            0.011127,           0.0080015,             0.71292,             0.65753,              0.6504,             0.24657,            0.042772,           0.0092408,            0.010573,            0.000991,            0.000991,            0.000991
                 184,            0.035024,            0.011266,           0.0083473,             0.72856,             0.64722,              0.6448,             0.24832,            0.042297,           0.0092035,            0.011106,           0.0009415,           0.0009415,           0.0009415
                 185,            0.034773,            0.011822,           0.0096124,             0.69921,             0.62159,             0.64058,             0.24741,            0.042094,           0.0092814,            0.010886,            0.000892,            0.000892,            0.000892
                 186,            0.036565,            0.010961,            0.009634,             0.75167,             0.67291,             0.66617,             0.26454,            0.042023,           0.0092113,            0.010673,           0.0008425,           0.0008425,           0.0008425
                 187,             0.03552,            0.011353,           0.0094944,             0.72323,             0.66248,             0.64491,             0.24897,            0.041595,           0.0092672,            0.010654,            0.000793,            0.000793,            0.000793
                 188,            0.038215,            0.011957,           0.0083169,             0.72955,             0.66031,             0.66194,             0.25825,            0.040828,           0.0093204,              0.0105,           0.0007435,           0.0007435,           0.0007435
                 189,            0.034121,            0.011751,           0.0092132,             0.72635,             0.64984,             0.66977,             0.26196,            0.042435,           0.0093402,            0.010566,            0.000694,            0.000694,            0.000694
                 190,            0.034441,            0.011012,           0.0081269,             0.68919,              0.6766,             0.66368,             0.25345,             0.04268,           0.0093255,            0.010678,           0.0006445,           0.0006445,           0.0006445
                 191,            0.036327,            0.011534,           0.0081927,             0.70199,             0.66439,             0.66564,             0.26276,             0.04248,           0.0093189,            0.010651,            0.000595,            0.000595,            0.000595
                 192,            0.034533,             0.01141,           0.0092348,              0.7274,             0.63223,             0.66351,             0.25291,            0.042332,            0.009265,            0.010663,           0.0005455,           0.0005455,           0.0005455
                 193,            0.034017,            0.011372,           0.0086562,             0.71546,             0.64778,             0.65815,             0.25143,            0.041944,           0.0092118,            0.010767,            0.000496,            0.000496,            0.000496
                 194,            0.033559,            0.011427,            0.009285,             0.71003,              0.6808,             0.66857,             0.26502,            0.041636,           0.0091879,            0.010905,           0.0004465,           0.0004465,           0.0004465
                 195,            0.034011,            0.011202,           0.0089885,             0.71308,             0.67624,             0.67075,             0.26623,            0.041863,           0.0092186,            0.010862,            0.000397,            0.000397,            0.000397
                 196,            0.037342,            0.011083,           0.0088783,             0.70768,             0.65092,             0.66976,             0.26367,            0.041469,           0.0092304,            0.010678,           0.0003475,           0.0003475,           0.0003475
                 197,             0.03244,            0.011102,            0.007718,             0.67873,             0.66094,             0.66453,             0.25466,            0.041442,           0.0092428,            0.010506,            0.000298,            0.000298,            0.000298
                 198,            0.032009,            0.011471,           0.0089306,             0.67778,             0.67338,             0.66849,             0.26504,              0.0415,           0.0092263,            0.010401,           0.0002485,           0.0002485,           0.0002485
                 199,            0.035774,            0.011074,           0.0083577,             0.72622,             0.64077,             0.66867,              0.2613,             0.04169,           0.0092381,            0.010414,            0.000199,            0.000199,            0.000199
